year,engine_name,cylinders,bore_mm,stroke_mm,displacement_cm3,compression_ratio,con_rod_length_mm,con_rod_to_stroke_ratio,intake_valve_dia_mm,intake_valve_lift_mm,exhaust_valve_dia_mm,exhaust_valve_lift_mm,intake_duration_deg,exhaust_duration_deg,LSA_deg,advance_deg,source_file
1930,Hudson Great 8 80 @ 3400,8,69.85,114.3,3503.9582,5.8,207.9625,1.8194,38.1,7.9248,34.925,8.3058,237,243,112.5,1,30s/hudson_214_i8.mr
1930,Kissel 6-73 73 @ 3500,6,73.025,120.65,3031.8771,5.15,241.3,2,38.8937,8.7312,35.7188,8.7312,225,240,108.75,1.25,30s/kissel_185_i6.mr
1930,Kissel 8-126 126 @ 3600,8,82.55,114.3,4893.9582,5.3,228.6,2,41.275,8.7312,38.1,8.7312,225,240,111.25,-1.25,30s/kissel_299_i8.mr
1930,Kissel 8-95 95 @ 3400,8,73.025,120.65,4042.5028,5.15,241.3,2,38.8937,8.7312,35.7188,8.7312,225,240,111.25,-1.25,30s/kissel_247_i8.mr
1930,LaSalle 340 V8 90 @ 3000,8,84.1375,125.4125,5578.2747,5.18,266.7,2.1266,45.3898,9.1281,43.18,9.1281,250,236,112,-2,30s/lasalle_340_v8.mr
1930,Marmon 8-79 110 @ 3400,8,80.9625,120.65,4969.0689,5.5,241.3,2,42.7736,8.7312,39.6748,8.7312,230,240,112.5,-2.5,30s/marmon_303_i8.mr
1930,Marmon Big 8 125 @ 3400,8,82.55,120.65,5165.8447,5.5,241.3,2,42.8625,8.7312,39.6875,8.7312,230,240,112.5,-2.5,30s/marmon_315_i8.mr
1930,Marquette 1930 67.5 HP @ 3000,6,79.375,117.475,3487.82,5.2,247.65,2.1081,41.275,8.2296,38.1,8.2296,230,243,106.75,-3.25,30s/marquette_213_i6.mr
1930,Nash 450 60 @ 2800,6,79.375,111.125,3299.2892,5,209.55,1.8857,38.8937,7.9375,35.7188,7.9375,220,230,112.5,-2.5,30s/nash_201_i6.mr
1930,Nash 480 74.5 @ 2800,6,85.725,114.3,3958.2421,5,228.6,2,42.0687,8.9662,42.0687,8.9662,203,235,112,-4.5,30s/nash_242_i6.mr
1930,Oakland V8 79 @ 3200,8,87.3125,85.725,4106.201,5.1,168.275,1.963,38.1,7.9375,34.925,7.9375,220,240,107.5,-2.5,30s/oakland_251_v8.mr
1930,Oldsmobile 197.5 61.5 @ 3200,6,80.9625,104.775,3236.433,5.2,228.6,2.1818,38.8937,8.128,35.7188,8.128,230,230,110,-5,30s/oldsmobile_197_i6.mr
1930,Pierce-Arrow A 132 @ 3000,8,88.9,127,6306.4813,5.07,228.6,1.8,42.0687,9.1186,39.6875,9.1186,220,232.3,109.58,-5.42,30s/pierce_arrow_385_i8.mr
1930,Plymouth 30-U 46 @ 2400,4,92.075,120.65,3213.3694,4.9,217.4875,1.8026,43.6563,7.1437,40.4812,7.1437,220,232,114,-1,30s/plymouth_196_i4.mr
1930,Studebaker Commander 6 75 @ 3000,6,85.725,117.475,4068.1932,4.8,254,2.1622,41.275,7.9375,38.1,7.9375,228,228,111.5,-7.5,30s/studebaker_248_i6.mr
1930,Studebaker Commander 8 80 @ 3200,8,77.7875,107.95,4104.1398,5,203.2,1.8824,35.7188,7.1437,32.5437,7.1437,228,228,111.5,-2.5,30s/studebaker_250_i8.mr
1930,Studebaker Dictator 6 68 @ 3200,6,85.725,104.775,3628.3886,4.8,260.35,2.4848,41.275,7.9375,38.1,7.9375,228,228,111.5,-7.5,30s/studebaker_221_i6.mr
1930,Studebaker Dictator 8 70 @ 3200,8,77.7875,95.25,3621.2998,5,209.55,2.2,35.7188,7.1437,32.5437,7.1437,228,228,111.5,-2.5,30s/studebaker_221_i8.mr
1930,Studebaker President 8 115 @ 3200,8,88.9,111.125,5518.1711,5.05,234.1562,2.1071,42.0687,8.7312,39.6875,8.7312,220,232,109.5,-5.5,30s/studebaker_337_i8.mr
1930,Viking 259.5 V8 81 @ 3200,8,85.725,92.075,4251.4452,5.1,180.975,1.9655,37.3062,8.636,34.1313,8.5344,232,232,110,-5,30s/viking_259_v8.mr
1930,АМО-2 (Hercules WXB) 66 @ 2400,6,95.25,114.3,4886.7186,4.4,231.775,2.0278,38.1,9.0424,41.275,9.0424,229,227,112,-0.5,30s/hercules_wxb_298_i6.mr
1930,СТЗ-15/30 (СТЗ-1) 30 @ 1100,4,115,152,6315.2296,4.13,330,2.1711,56,12,56,12,230,240,107.5,2.5,30s/stz_385_i4.mr
1931,136 @ 5400 ; 157 LBFT @ 3500,8,65,88,2336.0883,5.75,189,2.1477,34,7,34,7,247,247,111.5,0,30s/alfa_8c_143_i8.mr
1931,American La France (ALF V12) 1931 160HP @3500,12,92.075,107.95,8625.36,5.75,239.7125,2.2206,46.8312,8.7312,46.8312,8.7312,225,240,111.25,-1.25,30s/lycoming_526_v12.mr
1931,American La France 312 240 @ 2800,12,101.6,127,12355.5552,5.16,304.8,2.4,50.8,10.3124,47.625,10.3124,230,223,105.75,0.75,30s/alf_754_v12.mr
1931,Auburn 391 V12 (Lycoming BB 391 V12) 1931 160HP @3500,12,79.375,107.95,6410.0475,5.75,239.7125,2.2206,42.0687,8.7312,38.8937,8.7312,225,240,111.25,-1.25,30s/lycoming_391_v12.mr
1931,Auburn 8-98 ; 1932 Auburn 8-100A (Lycoming GU) 100 HP @ 3400,8,76.2,120.65,4401.6665,5.26,241.3,2,36.5125,8.7312,35.7188,8.7312,225,240,108.75,1.25,30s/lycoming_269_i8.mr
1931,Bantam Austin 14 @ 3200,4,55.88,76.2,747.5111,5,152.4,2,26.1937,6.35,26.1937,6.35,220,240,107.5,-2.5,30s/austin_bantam_46_i4.mr
1931,Buick 50 77 @ 3200 ; 156 lf @ 1400,8,73.025,107.95,3616.9762,4.75,228.6,2.1176,33.3375,8.636,30.1625,8.636,238,265,109.75,-7.75,30s/buick_221_i8.mr
1931,Chrysler CD 88 @ 3400,8,79.375,107.95,4273.365,5.3,225.425,2.0882,35.7188,7.9375,35.7188,7.9375,220,234,110.5,4.5,30s/chrysler_261_i8.mr
1931,Chrysler CM 70 @ 3200,6,82.55,111.125,3568.5112,5.2,223.8375,2.0143,38.8937,7.9375,37.3062,7.9375,220,230,111.5,-4.5,30s/chrysler_218_i6.mr
1931,DeSoto CF 77 @ 3400,8,73.025,107.95,3616.9762,5.2,225.425,2.0882,35.7378,7.9375,35.7378,7.9375,220,234,110.5,4.5,30s/desoto_221_i8.mr
1931,DeSoto SA 67 @ 3200,6,82.55,104.775,3364.5962,5.2,223.8375,2.1364,38.8937,7.9375,37.3062,7.9375,220,230,111.5,-4.5,30s/desoto_205_i6.mr
1931,Essex 53 60 @ 3600,6,69.85,114.3,2627.9687,5.8,207.9625,1.8194,34.925,7.9375,34.925,8.3344,219.6,233,114.35,-5.85,30s/essex_160_i6.mr
1931,Hudson 233.7 87 HP @ 3600,8,73.025,114.3,3829.7395,5.8,207.9625,1.8194,38.1,7.9248,34.925,8.3058,250.4,248.4,110.29,-4.51,30s/hudson_234_i8.mr
1931,Hudson Essex Super Six 175 70 ? HP @ 3600 ?,6,73.025,114.3,2872.3046,5.8,207.9625,1.8194,34.925,7.9375,34.925,8.3344,237,243,112.5,1,30s/hudson_175_i6.mr
1931,"Hupmobile H, U 133 HP @ 3400",8,88.9,120.65,5991.1572,5.2,241.3,2,44.323,7.239,40.386,7.239,230,230,114,-2,30s/hupmobile_365_i8.mr
1931,Lincoln L V8 125 @ 2900,8,88.9,127,6306.4813,4.95,317.5,2.5,50.8,8.7312,47.625,8.7312,268.5,228.5,113,1.25,30s/lincoln_384_v8.mr
1931,Marmon 70 84 @ 3400,8,71.4375,107.95,3461.4257,5.25,215.9,2,37.3062,8.3344,34.1313,8.3344,226,226,107,0,30s/marmon_211_i8.mr
1931,Miller V16 300 @ 6000,16,66.675,88.9,4966.354,11,177.8,2,32.5437,7.9375,32.5437,7.9375,220,232,109.5,-0.5,30s/miller_303_v16.mr
1931,Opel 12 B/C 23 @ 3400,4,65,90,1194.5906,6,182,2.0222,32,7,28.5,7,224,236,109.5,2.5,30s/opel_73_i4.mr
1931,Opel 18 B/C 33 @ 3200,6,65,90,1791.8859,5.75,182,2.0222,28.5,7,28.5,7,224,236,109.5,2.5,30s/opel_109_i6.mr
1931,Opel 2-Tonner 69 @ 3200,6,79.4,117.5,3490.7601,5.5,247.66,2.1077,42,9,39,9,230,243,106.75,-3.25,30s/opel_213_i6.mr
1931,Packard 840-845 120 @ 3200,8,88.9,127,6306.4813,6.38,276.225,2.175,46.0375,9.0932,42.8625,9.0932,265,265,112.5,0,30s/packard_385_i8.mr
1931,Plymouth PA 48 @ 2800,4,92.075,120.65,3213.3694,4.9,217.4875,1.8026,46.8312,7.9375,32.5437,7.9375,220,230,111.5,-4.5,30s/plymouth_196_i4_2.mr
1931,Pontiac 401 60 HP @ 3000,6,84.1375,98.425,3283.4149,4.9,185.7375,1.8871,35.7188,7.9375,34.1313,7.9375,212,229,110.25,-2.75,30s/pontiac_200_i6.mr
1931,REO 8-21 90 HP @ 3300,8,76.2,120.65,4401.6665,5.37,247.65,2.0526,38.4969,8.7376,34.925,8.7376,225,235,110,2.5,30s/reo_269_i8.mr
1931,REO N-31 125 @ 3300,8,85.725,127,5864.0623,5.3,266.7,2.1,46.0375,8.7312,42.8625,8.7312,230,230,114,-1,30s/reo_358_i8.mr
1931,"Tatra T80 100 @ 2500, 115 @ 3000",12,75,113,5990.6245,5.3,230,2.0354,40,8.5,40,8.5,226,226,107,0,30s/tatra_t80_366_v12.mr
1932,Bugatti T57 135 @ 5000,8,72,100,3257.2033,6.2,180,1.8,41,9,41,9,245,240,114.25,-3.25,30s/bugatti_t57_199_i8.mr
1932,Buick 50 78.5 @ 3200,8,74.6125,107.95,3775.9453,4.84,228.6,2.1176,37.3062,8.636,34.1313,8.636,238.5,268,109.38,-5.38,30s/buick_230_i8.mr
1932,Buick 60 89 @ 3200 ; 200 lf @ 1600,8,77.7875,117.475,4466.2698,4.84,247.65,2.1081,39.6875,8.509,36.5125,8.509,238.5,268,109.38,-5.38,30s/buick_273_i8.mr
1932,Buick 80-90 ; Красный Путиловец Л-1 104 @ 2900,8,84.1375,127,5648.8858,4.4,279.4,2.2,45.2437,8.636,40.4812,8.636,238.5,268,109.38,-5.38,30s/buick_345_i8.mr
1932,Cadillac 355B V8 1932 115HP @3000,8,85.725,125.4125,5790.7615,5.4,266.7,2.1266,42.2402,9.1281,41.5798,9.1281,228,220,108,0,30s/cadillac_353_v8_2.mr
1932,Cadillac 370 V12 1932 135 @ 3400,12,79.375,101.6,6032.9859,5.3,235,2.313,36.7284,8.7312,36.8808,8.7312,224,224,109.5,-2.5,30s/cadillac_368_v12.mr
1932,Cunningham 471 V8 140 @ 2800,8,98.425,127,7730.266,5,266.7,2.1,50.8,9.525,47.625,9.525,216,236,113,0,30s/cunningham_472_v8.mr
1932,Ford flathead V8 221 1932 65HP @3400,8,77.7875,95.25,3621.2998,5.5,177.8,1.8667,39.0398,7.493,39.0398,7.493,243.6,243.6,114,1.5,30s/ford_221_v8.mr
1932,Franklin V12 (B) 150 @ 3100,12,82.55,101.6,6525.2776,5.12,228.6,2.25,45.6406,8.7312,40.8781,8.7312,237,248.5,108.88,-9.62,30s/franklin_398_v12.mr
1932,Hispano-Suiza Tipo 68-bis V12 250 @ 3000,12,100,120,11309.7336,5,250,2.0833,47,10,47,10,232,245,113.25,4.25,30s/hs_j12_690_v12.mr
1932,Hispano-Suiza V12 220 @ 3500,12,100,100,9424.778,5,250,2.5,47,10,47,10,232,245,113.25,4.25,30s/hs_j12_575_v12.mr
1932,Hudson 193 70 HP @ 3200,6,74.6125,120.65,3165.1307,5.5,207.9625,1.7237,34.925,8.7312,34.925,8.7312,250.4,248.4,110.29,-4.51,30s/hudson_193_i6.mr
1932,Hudson 254.5 101 HP @ 3600,8,76.2,114.3,4169.9999,5.8,207.9625,1.8194,38.1,8.7312,34.925,8.7312,250.4,248.4,110.29,-4.51,30s/hudson_254_i8.mr
1932,Lincoln 448 V12 150 @ 3400,12,82.55,114.3,7340.9373,5.25,301.625,2.6389,50.8,8.7312,50.8,8.7312,248,248,108,5,30s/lincoln_448_v12.mr
1932,Marmon HCM V-12 Prototype 151 @ 3700 ; 355 nm @ 1200,12,79.375,101.6,6032.9859,6,203.2,2,39.6875,8.3344,34.925,8.3344,226,226,107,0,30s/marmon_368_v12.mr
1932,Marmon Sixteen 200 @ 3400,16,79.375,101.6,8043.9812,6,203.2,2,39.6875,8.3344,34.925,8.3344,226,226,107,0,30s/marmon_491_v16.mr
1932,Packard 390 V12 150 HP @ 3600,12,87.3125,88.9,6387.4238,6,231.775,2.6071,42.0687,7.9375,42.0687,7.9375,225,225,107.5,-5,30s/packard_390_v12.mr
1932,Pierce Arrow Eight 54 125 HP @ 3000 ; 836: 135 @ 3400,8,88.9,120.65,5991.1572,5.05,229.3366,1.9008,42.0687,9.1186,39.6875,9.1186,220,232,109.5,-5.5,30s/pierce_arrow_366_i8.mr
1932,Pierce-Arrow 51 V12 150 HP @ 3100,12,85.725,101.6,7036.8748,5.05,252.3744,2.484,42.0687,7.9248,39.6875,7.9248,236,236,108,-6,30s/pierce_arrow_429_v12.mr
1932,Pierce-Arrow 53 V12 140 HP @ 3100,12,82.55,101.6,6525.2776,5.05,252.3744,2.484,42.0687,7.9248,39.6875,7.9248,236,236,108,-6,30s/pierce_arrow_398_v12.mr
1932,REO 6-21 85 @ 3200,6,85.725,127,4398.0467,5.3,266.7,2.1,46.0375,7.9375,46.0375,7.9375,230,227,113.25,-1.75,30s/reo_268_i6.mr
1932,Stutz DV-32 156 @ 3900,8,85.725,114.3,5277.6561,5,234.95,2.0556,32.5437,8.7312,32.5437,8.7312,231,231,108,-2.5,30s/stutz_dv32_322_i8.mr
1932,Stutz LAA 85 @ 3150,6,85.725,114.3,3958.2421,5.3,234.95,2.0556,42.0687,8.7312,42.0687,8.7312,236,236,114,-3,30s/stutz_242_i6.mr
1932,Stutz SV-16 113 @ 3300,8,85.725,114.3,5277.6561,5.5,234.95,2.0556,42.0687,8.7312,42.0687,8.7312,236,236,114,-3,30s/stutz_sv16_322_i8.mr
1933,Chevrolet CA 65 HP @ 2800,6,84.1375,101.6,3389.3315,5.2,190.5,1.875,37.3062,7.9756,34.1313,7.9756,218,231,108.25,3.25,30s/chevrolet_207_i6.mr
1933,Chevrolet CC 60 HP @ 3000,6,84.1375,88.9,2965.6651,5.2,165.8945,1.8661,37.3062,7.9756,34.1313,7.9756,218,231,108.25,3.25,30s/chevrolet_181_i6.mr
1933,Lincoln 381 V12 125 @ 3400,12,76.2,114.3,6254.9998,5.25,276.225,2.4167,42.8625,7.9375,42.8625,7.9375,248,248,108,5,30s/lincoln_382_v12.mr
1933,Opel 1033 18 @ 3300,4,65,75,995.4922,6,189.5,2.5267,32,7,28.5,7,224,236,109.5,2.5,30s/opel_61_i4.mr
1933,Packard 445 V12 160 HP @ 3600,12,87.3125,101.6,7299.913,6,231.775,2.2812,42.0687,7.9375,42.0687,7.9375,225,225,107.5,-5,30s/packard_445_v12.mr
1933,Pierce-Arrow 47 V12 185 HP @ 3400,12,88.9,101.6,7567.7775,6,252.3744,2.484,42.0687,7.9248,39.6875,7.9248,268,264,109.5,-5.5,30s/pierce_arrow_462_v12.mr
1933,Plymouth PC 70 @ 3600,6,79.375,104.775,3110.7584,5.5,204.7875,1.9545,37.3062,7.9375,37.3062,7.9375,220,230,111.5,-4.5,30s/plymouth_190_i6.mr
1933,Pontiac 601 75 HP @ 3600,8,80.9625,88.9,3661.4192,5.7,195.2625,2.1964,35.7188,7.5406,34.1313,7.5406,224,230,108.5,1.5,30s/pontiac_223_i8.mr
1933,Сталинец С-60 60 @ 650,4,165,216,18474.4498,3.96,406,1.8796,81,16.7,76,16.7,212,225,109.25,-6.75,30s/s60_1127_i4.mr
1934,American La France 316 320 @ 2800,16,101.6,127,16474.0736,5.16,304.8,2.4,50.8,10.3124,47.625,10.3124,235,240,108.75,1.25,30s/alf_1005_v16.mr
1934,Auburn 652-X (Lycoming WF) 85 HP @ 3500,6,77.7875,120.65,3440.2348,6.2,241.3,2,39.6875,7.9375,35.7188,7.9375,225,240,108.75,1.25,30s/lycoming_210_i6.mr
1934,Auburn 850-X (Lycoming GF) 280 100 HP @ 3400,8,77.7875,120.65,4586.9797,5.3,241.3,2,36.5125,8.7312,35.7188,8.7312,225,240,108.75,1.25,30s/lycoming_280_i8.mr
1934,Buick 40 93 @ 3200,8,78.5812,98.425,3818.767,5.45,184.15,1.871,38.8937,8.4836,34.1313,8.6106,238.5,258.5,111.5,-3.25,30s/buick_233_i8.mr
1934,Buick 50 88 @ 3200,8,75.4062,107.95,3856.7119,5.25,228.6,2.1176,37.3062,8.636,34.1313,8.636,238.5,268,109.38,-5.38,30s/buick_235_i8.mr
1934,Buick 60 100 @ 3200,8,78.5812,117.475,4557.8832,5.25,247.65,2.1081,39.6875,8.636,36.5125,8.636,238.5,268,109.38,-5.38,30s/buick_278_i8.mr
1934,Hudson 85 @ 3600,6,76.2,127,3474.9999,6.25,207.9625,1.6375,34.925,8.7312,34.925,8.7312,250.4,248.4,110.29,-4.51,30s/hudson_212_i6.mr
1934,Hupmobile 417-W 80 @ 3400,6,88.9,98.425,3665.6422,5.32,214.3125,2.1774,42.037,8.7312,38.862,8.7312,233,227,112.5,-2,30s/hupmobile_224_i6.mr
1934,Hupmobile 421-J 93 @ 3400,6,88.9,107.95,4020.3818,5.75,209.55,1.9412,42.037,8.7312,38.862,8.7312,233,227,112.5,-2,30s/hupmobile_245_i6.mr
1934,Hupmobile 427-T 115 HP @ 3500,8,80.9625,120.65,4969.0689,5.8,241.3,2,44.323,8.7312,40.386,8.7312,232,226,110.5,-2.5,30s/hupmobile_303_i8.mr
1934,LaSalle 350 105 HP @ 3600,8,76.2,111.125,4054.1665,6.25,228.6,2.0571,39.6748,7.9375,36.0934,7.9375,211,219,108,-3.5,30s/lasalle_247_i8.mr
1934,LaSalle 350 95 @ 3600,8,76.2,107.95,3938.3332,6.5,228.6,2.1176,39.6875,8.7312,36.5125,8.7312,211,219,108,-3.5,30s/lasalle_240_i8.mr
1934,Lincoln 414 V12 150 @ 3800,12,79.375,114.3,6787.1092,6.38,276.225,2.4167,42.8625,7.9375,42.8625,7.9375,250,248,108.5,4.5,30s/lincoln_414_v12.mr
1934,Opel 1397 26 @ 3400,4,67.5,90,1288.2493,6,182,2.0222,32,7,28.5,7,224,236,109.5,2.5,30s/opel_79_i4.mr
1934,Opel 20 103/120 38 @ 3300,6,67.5,90,1932.374,5.75,182,2.0222,32,7,28.5,7,224,236,109.5,2.5,30s/opel_118_i6.mr
1934,White 465 128 @ 2600,12,92.075,95.25,7610.6117,6.25,190.5,2,44.45,9.525,38.8937,9.525,230,223,105.75,0.75,30s/white_464_f12.mr
1934,Универсал-1 24 @ 1200,4,95,127,3600.815,4.1,255,2.0079,45,6.92,45,7.72,210,240,112.5,0,30s/universal_220_i4.mr
1935,Chrysler 241.5 93 HP @ 3400,6,85.725,114.3,3958.2421,6,222.25,1.9444,38.8937,8.7312,37.3062,8.7312,230,230,114,-1,30s/chrysler_242_i6.mr
1935,Chrysler 273.8 105 HP @ 3400,8,82.55,104.775,4486.1283,6.2,233.3625,2.2273,37.3062,8.7312,35.7188,8.7312,226,230,111,0,30s/chrysler_274_i8.mr
1935,"Chrysler 323.5 115, 130, 138 HP @ 3400",8,82.55,123.825,5301.788,6.2,228.6,1.8462,37.3062,8.7312,35.7188,8.7312,226,230,111,0,30s/chrysler_324_i8.mr
1935,Opel 1090 24 @ 3500,4,67.5,75,1073.5411,6,160,2.1333,28.5,7,28.5,7,224,236,109.5,2.5,30s/opel_66_i4.mr
1935,Packard 282 120 HP @ 3800,8,82.55,107.95,4622.0716,6.5,195.2625,1.8088,38.8937,7.62,35.7188,7.62,224,230,108.5,1.5,30s/packard_282_i8.mr
1935,Packard 320 130 @ 3200,8,80.9625,127,5230.5988,6.5,276.225,2.175,42.0687,9.0932,37.3062,9.0932,275,275,107.5,0,30s/packard_319_i8.mr
1935,Packard 473 V12 175 HP @ 3200,12,87.3125,107.95,7756.1575,6.4,228.6,2.1176,42.0687,7.9375,42.0687,7.9375,225,225,107.5,-5,30s/packard_473_v12.mr
1935,Plymouth PJ 82 @ 3600,6,79.375,111.125,3299.2892,6.7,201.6125,1.8143,37.3062,7.9375,37.3062,7.9375,220,230,111.5,-4.5,30s/plymouth_201_i6.mr
1935,Pontiac 701 80 HP @ 3600,6,85.725,98.425,3408.4862,6.2,195.2625,1.9839,38.8937,7.5406,37.3062,7.5406,224,230,108.5,1.5,30s/pontiac_208_i6.mr
1935,REO 6-A 85 @ 3400,6,85.725,107.95,3738.3397,7,266.7,2.4706,46.0375,7.9375,46.0375,7.9375,230,230,114,-1,30s/reo_228_i6.mr
1936,155 @ 3400,12,82,95,6020.3597,6.3,190,2,40,8.5,38,8.5,269.6,269.6,109.5,-3,30s/mercedes_m148_367_v12.mr
1936,Cord 810 (Lycoming FB) 1936 125 @ 3500,8,88.9,95.25,4729.861,6.5,193.675,2.0333,43.6563,8.7312,38.4969,8.7312,225,235,108.75,3.75,30s/lycoming_289_v8.mr
1936,Lincoln Zephyr 1936 110 @ 3900,12,69.85,95.25,4379.9478,6.7,187.96,1.9733,39.0398,7.4168,39.0398,7.4168,253.6,253.6,109,1.5,30s/lincoln_267_v12.mr
1936,Pontiac Eight 36-28 87 HP @ 3800,8,82.55,88.9,3806.4119,6.2,195.2625,2.1964,35.7188,7.5406,34.1313,7.5406,224,230,108.5,1.5,30s/pontiac_232_i8.mr
1936,White 250 72 @ 2600,6,87.3125,114.3,4106.201,6.13,240.5065,2.1042,42.0687,10.0584,41.275,10.0584,225,230,106.25,3.75,30s/white_251_i6.mr
1936,White 396 112 @ 2400,6,101.6,133.35,6486.6665,5,266.7,2,50.8,9.6774,50.8,9.6774,231,231,113,-2.5,30s/white_396_i6.mr
1936,White 434 123 @ 2400,6,106.3625,133.35,7109.0444,5,266.7,2,50.8,9.6774,50.8,9.6774,231,231,113,-2.5,30s/white_434_i6.mr
1936,White 460 123 @ 2200,6,109.5375,133.35,7539.7996,5,266.7,2,50.8,9.6774,50.8,9.6774,231,231,113,-2.5,30s/white_460_i6.mr
1936,White 505 134 @ 2400,12,96.0438,95.25,8280.8388,6.25,190.5,2,44.45,9.525,38.8937,9.525,230,223,105.75,0.75,30s/white_505_f12.mr
1936,White 6A 225 @ 2400,12,114.3,107.95,13291.8746,5.88,203.9938,1.8897,46.99,9.6774,44.45,9.6774,230,223,105.75,0.75,30s/white_811_f12.mr
1936,ГАЗ М-1 1936 50 @ 2800,4,98.425,107.95,3285.363,4.6,190.5,1.7647,37.6936,8.1,37.6936,8.1,271,253,114,-0.5,30s/gaz_m_201_i4.mr
1936,ЗИС-101 (1933 Buick 33-90) 110 @ 3200,8,85,127,5765.2938,4.8,280,2.2047,45,8.75,40,8.75,254.6,267.6,106.75,-4.25,30s/zis_101_352_i8.mr
1937,1МА СТХЗ-НАТИ (СТЗ-3) 52 @ 1250,4,125,152,7461.2826,4,330,2.1711,56,12,56,12,210,240,112,-1,30s/stz_nati_455_i4.mr
1937,Ford 136 V8 60 @ 4200,8,66.04,81.28,2227.2947,6.6,155.575,1.9141,32.5374,6.3754,32.5374,6.3754,243.6,243.6,114,1.5,30s/ford_136_v8.mr
1937,GMC 529 159 @ 2500,6,117.475,133.35,8672.1156,5.5,266.7,2,53.975,10.3632,49.2125,10.3632,225,240,108.75,1.25,30s/gmc_529_i6.mr
1937,LaSalle 322 V8 125 @ 3400,8,85.725,114.3,5277.6561,6.25,222.25,1.9444,47.752,8.509,41.402,8.763,222,242,111,0,30s/lasalle_322_v8.mr
1937,"Opel 3,6-36 75 @ 3200",6,90,95,3626.1833,6,172,1.8105,41.5,9,37,9,228,236,111,1,30s/opel_221_i6.mr
1937,Packard 237 100 HP @ 3600,6,87.3125,107.95,3878.0788,6.3,195.2625,1.8088,40.0844,7.62,35.7188,7.62,224,230,108.5,1.5,30s/packard_237_i6.mr
1937,Pontiac Eight 37-28CA 100 HP @ 3800,8,82.55,95.25,4078.2985,6.2,192.0875,2.0167,37.3062,7.5406,34.1313,7.5406,224,230,108.5,1.5,30s/pontiac_249_i8.mr
