source_file,cylinders,bore_mm,stroke_mm,displacement_l,displacement_cyl_l,compression_ratio,con_rod_length_mm,con_rod_to_stroke_ratio,intake_valve_dia_mm,intake_valve_lift_mm,exhaust_valve_dia_mm,exhaust_valve_lift_mm,intake_duration_deg,exhaust_duration_deg,LSA_deg,advance_deg
diesel/kamaz_740_663_v8.mr,8,120,120,10.8573,1.3572,17,225,1.875,51.5,13.5,46.5,13.5,242,256,113,5
diesel/kdm46_826_i4.mr,4,145,205,13.5407,3.3852,15.5,380,1.8537,60,11.9,60,11.9,226,260,101.5,2.5
diesel/m30_3820_v12.mr,12,180,200,61.0726,5.0894,13.5,350,1.75,65,13,60.5,13,286,286,93,0
diesel/powertsroke_363_v8.mr,8,95,105,5.9541,0.7443,18,176,1.6762,34,9.017,28,9.195,176,196,106,2
diesel/powertsroke_406_v8.mr,8,99,108,6.6508,0.8314,15.2,176,1.6296,33.8074,8.5344,30.353,8.8392,176,196,106,2
diesel/powertsroke_444_v8.mr,8,104.394,106.172,7.2701,0.9088,17.5,181.102,1.7057,42.672,10.287,42.672,10.287,177,185,104,0.5
diesel/sla_2277_x16.mr,16,135,160,36.6435,2.2902,14.5,320,2,65,10.5,61,10.5,277,297,76.5,0
diesel/smd14_386_i4.mr,4,120,140,6.3335,1.5834,16,250,1.7857,52,12.4275,45,12.4275,236,246,110.5,2.5
diesel/smd60_559_v6.mr,6,130,115,9.1585,1.5264,15,210,1.8261,56,12,46,12,229,253,115,3.5
diesel/smd7_330_i4.mr,4,115,130,5.4012,1.3503,16,230,1.7692,50,12.725,45,12.725,236,246,110.5,2.5
diesel/utd_20_971_v6.mr,6,150,150,15.9043,2.6507,15.8,275,1.8333,54,13,49.5,13,248,248,104,0
diesel/utd_29_1618_v10.mr,10,150,150,26.5072,2.6507,15.8,275,1.8333,54,13,49.5,13,248,248,104,0
diesel/utd_30_1941_v12.mr,12,150,150,31.8086,2.6507,16,275,1.8333,54,13,49.5,13,248,248,104,0
diesel/v4_1165_i6.mr,6,150,180,19.0852,3.1809,14,320,1.7778,54,13,50,13,248,248,104,0
diesel/yaaz_204_284_i4.mr,4,108,127,4.6537,1.1634,17,257.15,2.0248,60,13,40,9.8,60,30,25,27.5
diesel/yaaz_206_426_i6.mr,6,108,127,6.9806,1.1634,17,257.15,2.0248,60,10,40,9.8,50,40,25,-305
diesel/yamz_236_680_v6.mr,6,130,140,11.1495,1.8583,16.5,266,1.9,61,13.5,48,13.5,256,256,108,0
diesel/yamz_238_907_v8.mr,8,130,140,14.866,1.8583,16.5,266,1.9,61,13.5,48,13.5,256,256,108,0
diesel/yamz_240_1361_v12.mr,12,130,140,22.299,1.8583,16.5,266,1.9,61.5,13.5,48,13.5,256,256,108,0
diesel/yamz_741_828_v10.mr,10,120,120,13.5717,1.3572,17,225,1.875,51.5,13.5,46.5,13.5,242,256,113,5
diesel/zis_d7_374_i6.mr,6,100,130,6.1261,1.021,16.75,243,1.8692,48,9.5,45,9.5,236,246,110.5,2.5
diesel/zv_m501_8761_r42.mr,42,160,170,143.5582,3.4181,13,365,2.1471,65,15,60,15,248,248,104,0
experimental/1d101_10536_v20.mr,20,207,254,170.9599,8.548,15,584.2,2.3,117.4734,25,72,15,50,40,25,-305
experimental/1d102_10451_i10.mr,10,260,320,169.8973,16.9897,17,672,2.1,140,32,72,15,50,40,25,27.5
experimental/b78_1380_b8.mr,8,150,160,22.6195,2.8274,15,280,1.75,58,12,52,12,250,250,110,0
experimental/b78_2070_x12.mr,12,150,160,33.9292,2.8274,15,280,1.75,58,12,52,12,250,250,110,0
experimental/b78_2761_x16.mr,16,150,160,45.2389,2.8274,15,280,1.75,58,12,52,12,250,250,110,0
experimental/bertrand_2_f12.mr,12,85,69,4.6985,0.3915,11.3,126,1.8261,26.7,7.5,28.6,8,252,262,109,1
experimental/bertrand_f12.mr,12,85,69,4.6985,0.3915,11.3,126,1.8261,26.7,7.5,28.6,8,252,262,109,1
experimental/cadillac_539_v20.mr,20,82.55,82.55,8.8363,0.4418,6.75,161.925,1.9615,38.1,7.366,34.925,7.6708,214,236,103.5,2.5
experimental/chevrolet_lt_350_i8.mr,8,101.6,88.392,5.733,0.7166,10.4,144.78,1.6379,49.276,11.7856,38.1,12.0142,213,219,112,0
experimental/chevrolet_vortec_525_v12.mr,12,101.6,88.392,8.5995,0.7166,9.2,144.78,1.6379,49.276,10.5156,38.1,10.8712,206,228,104.5,-1.5
experimental/f_r14.mr,14,80,70,4.926,0.3519,9,135,1.9286,40,8,35,7.5,272,270,113.5,1.5
experimental/ferrari_f130_test_v12.mr,12,85,69,4.6985,0.3915,11.3,126,1.8261,26.7,7.5,28.6,8,252,262,109,1
experimental/ford_108_x8.mr,8,63.5,69.85,1.7697,0.2212,6,114.3,1.6364,33.3375,7.493,33.3375,7.493,243.6,243.6,114,1.5
experimental/ford_109_r7.mr,7,66.675,73.025,1.7848,0.255,6.6,139.7,1.913,33.3375,7.493,30.1625,7.493,243.6,243.6,114,1.5
experimental/ford_117_x8.mr,8,54.7687,101.6,1.9149,0.2394,6.5,162.56,1.6,27.7813,7.493,25.0031,7.493,243.6,243.6,114,1.5
experimental/ford_119_x8.mr,8,63.8969,76.2,1.9548,0.2443,7,133.35,1.75,33.3375,7.493,33.3375,7.493,243.6,243.6,114,1.5
experimental/ford_128_v12.mr,12,53.975,76.2,2.0922,0.1744,6,121.92,1.6,26.1937,7.493,26.1937,7.493,243.6,243.6,114,1.5
experimental/ford_137_r9.mr,9,66.675,73.025,2.2947,0.255,6.6,155.575,2.1304,32.5374,7.493,32.5374,7.493,245,245,115,2.5
experimental/ford_308_v10.mr,10,73.025,120.65,5.0531,0.5053,6.5,193.04,1.6,34.925,7.9375,34.925,7.9375,256,256,109,-1
experimental/ford_39_i4.mr,4,48.4188,85.725,0.6314,0.1578,5,161.925,1.8889,25.4,6.35,25.4,6.35,235,230,111.25,-1.25
experimental/ford_98_i4.mr,4,63.5,127,1.6088,0.4022,3.98,222.25,1.75,31.75,6.35,31.75,6.35,218.15,217.87,115.3,-6.4
experimental/ford_coyote_302_f8.mr,8,92.2,92.7,4.9513,0.6189,12,150.7,1.6257,38,13.1064,31,13.0556,263,277,127,0
experimental/ford_modular_281_x8.mr,8,90.2208,89.9922,4.6025,0.5753,9.9,150.6982,1.6746,37,12.192,30,12.192,242,240,112,4
experimental/ford_voodoo_315_f8.mr,8,94,93,5.1632,0.6454,12,150.7,1.6204,37.7,14,32,14,234,235,120.5,0
experimental/gaz_51_425_v12.mr,12,82,110,6.9709,0.5809,6.2,202,1.8364,41,9.2,37.5,9.2,240,240,109,-2
experimental/heldt_450_v8.mr,8,95.25,129.3815,7.3753,0.9219,6,279.4,2.1595,47.625,10.3187,44.45,9.525,250,250,112.5,-2
experimental/lancia_363_v8.mr,8,90,117,5.9546,0.7443,4.5,216,1.8462,42,9,42,9,220,240,112.5,-2.5
experimental/memz_965_91_v8.mr,8,66,54.5,1.4916,0.1865,6.5,115,2.1101,26.5,7,25,7,236,236,108,0
experimental/mercedes_m120_639_w21.mr,21,89,80.2,10.4776,0.4989,10,153.8,1.9177,35,9.2,31,9.35,241,261,110,0
experimental/mercedes_m120_670_w22.mr,22,89,80.2,10.9766,0.4989,10,153.8,1.9177,35,9.2,31,9.35,241,261,110,0
experimental/mercedes_m120cr_365_v12.mr,12,89,80.2,5.9872,0.4989,10,153.8,1.9177,35,9.2,31,9.35,241,261,110,0
experimental/napier_1098_w9.mr,9,139.7,130.175,17.9578,1.9953,5.8,247.3325,1.9,44.45,8.7376,45.2437,8.9916,241.2,238,109.81,-0.81
experimental/napier_1827_w15.mr,15,139.7,130.175,29.9296,1.9953,5.8,254,1.9512,44.45,8.7376,45.2437,8.9916,241.2,238,109.81,-0.81
experimental/p_v20.mr,20,98.21,66,9.9994,0.5,12,132.6,2.0091,38.2,12,32.5,12,270,282,110,0
experimental/porsche_908_366_x16.mr,16,85,66,5.9923,0.3745,10.3,175,2.6515,47.5,12.1,40.5,10.5,332,312,95,10
experimental/porsche_993_293_b8.mr,8,100,76.4,4.8004,0.6,11.3,127,1.6623,50,12.5,43.5,11.1,243,232,115.25,-1.25
experimental/porsche_993_366_b10.mr,10,100,76.4,6.0004,0.6,11.3,127,1.6623,50,12.5,43.5,11.1,243,232,115.25,-1.25
experimental/porsche_993_439_b12.mr,12,100,76.4,7.2005,0.6,11.3,127,1.6623,50,13.2,43.5,13.2,288,280,114,0
experimental/porsche_993_439_x12.mr,12,100,76.4,7.2005,0.6,11.3,150,1.9634,50,12.5,43.5,11.1,243,232,115.25,-1.25
experimental/porsche_993_b18.mr,18,100,76.4,10.8008,0.6,11.3,127,1.6623,50,13.2,43.5,13.2,288,280,114,0
experimental/porsche_993_v16.mr,16,100,76.4,9.6007,0.6,11.3,127,1.6623,50,13.2,43.5,13.2,288,280,114,0
experimental/porsche_993_vr11.mr,11,100,76.4,6.6005,0.6,11.3,127,1.6623,50,13.2,43.5,13.2,288,280,114,0
experimental/porsche_993_vr7.mr,7,100,76.4,4.2003,0.6,11.3,127,1.6623,50,13.2,43.5,13.2,288,280,114,0
experimental/porsche_993_vr9.mr,9,100,76.4,5.4004,0.6,11.3,127,1.6623,50,13.2,43.5,13.2,288,280,114,0
experimental/porsche_t1xx_1103_v12.mr,12,115,145,18.0732,1.5061,5.9,280,1.931,63,12,51,12,245,245,109,-2.5
experimental/porsche_t1xx_1379_w15.mr,15,115,145,22.5915,1.5061,5.9,280,1.931,63,12,51,12,245,245,109,-2.5
experimental/uzam_412_180_i8.mr,8,82,70,2.9574,0.3697,8.8,140,2,38,8.9,34,8.9,280,280,110,0
experimental/uzam_412c.mr,4,82,70,1.4787,0.3697,8.8,140,2,38,8.9,34,8.9,280,280,110,0
experimental/viper_v12_585_v12.mr,12,101.6,98.552,9.5879,0.799,9.6,165.1,1.6753,48.768,13.8176,40.64,13.8176,212,232,110,4
experimental/vw_732_w24.mr,24,86,86,11.9894,0.4996,8.3,164,1.907,31,10,27,10,235,233,99.5,8
experimental/w9.mr,9,92,75.2,4.4991,0.4999,12,140.5,1.8684,35.4,11.7,30.5,11.5,268,260,110,5
experimental/xb10_p5.mr,10,98,66.3,5.001,0.5001,12,132.6,2,38.2,12,31.5,12,270,282,110,0
experimental/xb14.mr,14,98,66.3,7.0014,0.5001,12,132.6,2,38.2,12,31.5,12,270,282,110,0
experimental/xb14_p4.mr,14,98,66.3,7.0014,0.5001,12,132.6,2,38.2,12,31.5,12,270,282,110,0
experimental/xb18_m3.mr,18,98,66.3,9.0018,0.5001,12,132.6,2,38.2,12,31.5,12,270,282,110,0
experimental/zil_410x_637_v12.mr,12,108,95,10.4434,0.8703,8.5,175,1.8421,53.5,10.6,43,10.6,312,316,112,-16.5
experimental/zis_101_704_v16.mr,16,85,127,11.5306,0.7207,5.5,280,2.2047,45,8.75,40,8.75,278.3,230.3,95.5,-19.5
experimental/zmz_21_v8.mr,8,92,92,4.8926,0.6116,6.7,168,1.8261,44,9.5,36,8.5,268,252,107,-3
experimental/zmz_3xx_212_v6.mr,6,92,87,3.4701,0.5783,9.5,158,1.8161,37,9.2,31.5,9.2,240,240,103,1
experimental/zmz_3xx_424_v12.mr,12,92,87,6.9401,0.5783,9.5,158,1.8161,37,9.2,31.5,9.2,240,240,103,1
racing/alfa_115_12_183_f12.mr,12,77,53.6,2.9951,0.2496,11,112,2.0896,33,9,28,8,332,312,95,10
racing/alfa_159_90_i8.mr,8,58,70,1.4796,0.1849,7.5,147,2.1,36,8,36,8,250,250,105,0
racing/alfa_6c_107_i6.mr,6,65,88,1.7521,0.292,5,189,2.1477,34,7,34,7,247,247,111.5,0
racing/alfa_p2_91_i6.mr,6,61,85,1.4905,0.2484,6,178,2.0941,38,9,38,9,256,256,110,2
racing/alfa_p3_162_i8.mr,8,65,100,2.6546,0.3318,6.5,215,2.15,39,9,39,9,250,250,105,0
racing/am_dbr1_183_i6.mr,6,84,90,2.9926,0.4988,9.6,166,1.8444,51.7,11.4,41.4,11.4,269,269,119.5,0
racing/am_rb6_178_i6.mr,6,83,90,2.9217,0.487,9.8,166,1.8444,50,10.9,40,10.9,269,269,119.5,0
racing/arsenal_cta_90_v8.mr,8,60,65,1.4703,0.1838,11.9,140,2.1538,42,9.5,39,8.5,284,284,103,3
racing/au_a_266_v16.mr,16,68,75,4.358,0.2724,7.1,164,2.1867,35,10,32,10,260,260,110,0
racing/au_b_302_v16.mr,16,72.5,75,4.9539,0.3096,8.95,164,2.1867,35,10,32,10,260,260,110,0
racing/au_c_367_v16.mr,16,75,85,6.0083,0.3755,9.2,168,1.9765,35,10,32,10,260,260,110,0
racing/au_d_182_v12.mr,12,65,75,2.9865,0.2489,10,168,2.24,34,8,31,8,260,260,110,0
racing/austin_7_45_i4.mr,4,60.325,65.0875,0.7441,0.186,6.5,127,1.9512,38.1,8.7,38.1,6.35,260,260,120,0
racing/austin_7_47_i4.mr,4,57.404,76.2,0.7888,0.1972,8,152.4,2,27.9,7.1,27.9,7.1,280,252,106,-4
racing/ballot_181_i8.mr,8,65,112,2.9732,0.3717,6.6,190,1.6964,34,7,30.9,7,224,261,113.25,4.25
racing/bentley_183_i4.mr,4,80,149,2.9958,0.749,6.5,295,1.9799,37,8.5,37,8.5,235,260,113.8,6.2
racing/bentley_268_i4.mr,4,100,140,4.3982,1.0996,5,285,2.0357,37.37,8.5,37.37,8.5,235,260,113.75,6.25
racing/bentley_403_i6.mr,6,100,140,6.5973,1.0996,5.3,290,2.0714,37.37,8.5,37.37,8.5,235,260,113.75,6.25
racing/benz_444_i4.mr,4,115,175,7.2708,1.8177,4.7,267,1.5257,57,8,57,8,204,250,113.5,11.5
racing/benz_826_i4.mr,4,154.7,180,13.5333,3.3833,4.5,360,2,63.4,13,63.4,13,200,230,113,10
racing/bmw_m10_121_i4.mr,4,89,80,1.9908,0.4977,10.5,135,1.6875,42,11,34,11,324,324,100,0
racing/borgward_rs_92_i4.mr,4,80,75,1.508,0.377,10.2,140,1.8667,33,8,30,8,280,280,98,0
racing/brm_p15_91_v16.mr,16,49.53,48.26,1.4878,0.093,7.5,104.775,2.1711,31.75,6.35,27.686,5.1,305,296,99.8,2.2
racing/brm_p56_91_v8.mr,8,68.5165,50.8,1.4984,0.1873,10.5,104.775,2.0625,39.6875,7.9,30.48,6.4,320,310,102.5,2.5
racing/brm_p75_mk1_183_h16.mr,16,69.85,48.895,2.9978,0.1874,10.5,115.602,2.3643,39.6875,9,30.48,9,308,317,96.75,-6.25
racing/brm_p75_mk2_183_h16.mr,16,69.85,48.895,2.9978,0.1874,10.5,115.602,2.3643,39.7,8.89,30.5,8.89,308,317,96.75,-6.25
racing/bugatti_t35_121_i8.mr,8,60,88,1.9905,0.2488,6,185,2.1023,23.5,7.5,35,9,225,250,103.8,1.2
racing/bugatti_t37_91_i4.mr,4,69,100,1.4957,0.3739,6,200,2,26,7.5,37,8.5,225,250,103.8,1.2
racing/bugatti_t39_91_i8.mr,8,52,88,1.4951,0.1869,6,185,2.1023,23.5,7.5,38,9,223,250,106.8,-1.8
racing/bugatti_t45_232_u16.mr,16,60,84,3.8001,0.2375,6,185,2.2024,25.5,8,35,9,225,250,103.75,1.25
racing/cisitalia_91_f12.mr,12,56,50.5,1.4926,0.1244,7.6,101.6,2.0119,34,8,29,8,271,270,109.2,3.8
racing/climax_fpf_152_i4.mr,4,93.98,90,2.4973,0.6243,11.9,129.5,1.4389,49.2,10.4,42.8,10.4,290,290,100,0
racing/climax_fwa3_67_i4.mr,4,72.39,66.675,1.0977,0.2744,10.5,120.65,1.8095,34.3,9.525,30.5,8.7312,270,270,105,0
racing/climax_fwmv3_91_v8.mr,8,67.945,51.562,1.4956,0.187,11,129.54,2.5123,34.3,8.9,30.8,8.9,290,290,100,0
racing/climax_fwmv6_91_v8.mr,8,72.39,45.466,1.497,0.1871,12,106.7,2.3468,26.4,8.4,23.7,7.9,290,280,98,-1
racing/connaught_151_i4.mr,4,93.5,90,2.4718,0.618,12.5,177.8,1.9756,54,13.5,54,13.5,309,309,103,-2
racing/delage_91_i8.mr,8,55.9,76,1.4922,0.1865,6.5,152,2,31,7,29,7,248,263,106.2,0.2
racing/duesenberg_182_i8.mr,8,63.5,117.475,2.9763,0.372,5.6,222.25,1.8919,38.1,11.176,28.575,9.652,223,228,105.2,-1.2
racing/duesenberg_236_i4.mr,4,98.425,127,3.8651,0.9663,4.5,258.762,2.0375,47.625,8.7312,46.0375,8.7312,216,236,113,-11
racing/era_b_91_i6.mr,6,57.547,95.25,1.4865,0.2477,6,211.9,2.2247,36.5,8.3,33.5,8.3,280,262,105.5,-4.5
racing/era_d_121_i6.mr,6,62.706,106.759,1.9782,0.3297,7.5,206.4,1.9333,38.5,7.7,35.5,7.7,263,260,102.8,-2.8
racing/era_e_91_i6.mr,6,62.706,80.169,1.4855,0.2476,7.5,215.1,2.6831,38.5,7.7,35.5,7.7,263,260,102.8,-2.8
racing/ferrari_125_91_v12.mr,12,55,52.5,1.4968,0.1247,7,110,2.0952,32.1,6.5,30,6.5,255,255,110,2.5
racing/ferrari_156_90_v6.mr,6,73,58.8,1.4766,0.2461,9.8,98,1.6667,38.5,9,34,9,310,310,106,0
racing/ferrari_166mm_122_v12.mr,12,60,58.8,1.995,0.1663,8.5,110,1.8707,32.1,6,30,6,255,255,110,2.5
racing/ferrari_246_148_v6.mr,6,85,71,2.4173,0.4029,9.8,98,1.3803,52,10,46,10,310,310,106,0
racing/ferrari_250tr_180_v12.mr,12,73,58.8,2.9532,0.2461,9.57,110,1.8707,36,10.1,33,10.1,298,290,105.5,-0.5
racing/ferrari_312b_183_f12.mr,12,78.5,51.5,2.991,0.2493,11.5,110,2.1359,31,10.05,27,10.05,332,312,95,10
racing/ferrari_375f1_274_v12.mr,12,80,74.5,4.4937,0.3745,11,142,1.906,41,7,37,7,272,270,113.5,1.5
racing/ferrari_500_121_i4.mr,4,90,78,1.9849,0.4962,13,142,1.8205,48,10.5,44,10,310,306,105,0
racing/ferrari_553_152_i4.mr,4,100,79.5,2.4976,0.6244,12,138,1.7358,50,10,46,10,310,310,106,0
racing/ferrari_750_183_i4.mr,4,103,90,2.9996,0.7499,9.2,142,1.5778,50,10,46,10,310,306,98,0
racing/ferrari_p18c_183_w18.mr,18,65,50,2.9865,0.1659,12,120,2.4,34.5,7.5,33,6.9,332,312,95,10
racing/fiat_401_181_i8.mr,8,65,112,2.9732,0.3717,6,250,2.2321,30,7,30,7,230,240,112.5,-2.5
racing/fiat_404_121_i6.mr,6,65,100,1.991,0.3318,7,225,2.25,40,9,40,9,252,245,111.8,-4.2
racing/fiat_405_121_i8.mr,8,60,87.5,1.9792,0.2474,7,165,1.8857,37,8,37,8,230,240,112.5,-2.5
racing/fiat_406_91_u12.mr,12,50,63,1.4844,0.1237,7,130,2.0635,30,7,30,7,252,245,111.75,-4.25
racing/ford_dfv_183_v8.mr,8,85.6742,64.897,2.993,0.3741,11,132.8,2.0463,34.5,10.4,29,10.4,320,336,106,4
racing/gd1_91_v8.mr,8,62,62,1.4975,0.1872,10.7,120,1.9355,34,8,30,8,340,304,101.5,1.5
racing/gw_58_183_v12.mr,12,72.8,60,2.997,0.2497,12,124,2.0667,30.5,9.5,25,7.9,282,282,114,0
racing/honda_ra122e_213_v12.mr,12,88,47.9,3.496,0.2913,12.9,111,2.3173,36.5,11.5,28.5,10.5,340,320,95,-2
racing/honda_ra272e_91_v12.mr,12,58.1,47,1.4953,0.1246,7.6,119,2.5319,24,7,22,6,250,240,92.5,-2.5
racing/itala_737_i4.mr,4,155,160,12.0763,3.0191,4.5,410,2.5625,91.76,15,99.8,15,187.5,222.5,108.75,2.5
racing/jaguar_xj13_305_v12.mr,12,87,70,4.9935,0.4161,10.4,152.4,2.1771,47.6,11.2,34.9,9.2,290,290,110,0
racing/jaguar_xk_210_i6.mr,6,83,106,3.4411,0.5735,9,196.85,1.8571,47.6,9.5,41.3,9.5,252,252,111,0
racing/judd_ox11_183_v10.mr,10,90,47.1,2.9964,0.2996,12,100,2.1231,37.5,9,30.5,7,268,260,110,5
racing/kuechen_v8_121_v8.mr,8,68,68,1.9756,0.247,14,138,2.0294,38,9.8,35,9.8,308,308,104,0
racing/lancia_b20gt_150_v6.mr,6,78,85.5,2.4513,0.4085,8.4,160,1.8713,40,7.5,35,7.5,292,272,113,-2
racing/lancia_d25_229_v6.mr,6,93,92,3.7497,0.6249,9,164,1.7826,52,12,45,12,300,280,113,-2
racing/lancia_d50_152_v8.mr,8,73.6,73.1,2.488,0.311,11.9,135,1.8468,46,10,44.5,10,284,284,103,3
racing/lotus_tc_95_i4.mr,4,82.5652,72.8218,1.5596,0.3899,9.5,121.92,1.6742,38.8937,8.89,33.655,8.89,272,272,110,0
racing/maserati_250f_152_i6.mr,6,84,75,2.4938,0.4156,12.5,143,1.9067,46,8,40,8,290,290,105,0
racing/maserati_4clt_91_i4.mr,4,78,78,1.4908,0.3727,6,161,2.0641,40,8,40,8,260,260,105,0
racing/maserati_61_176_i4.mr,4,100,92,2.8903,0.7226,9.8,143,1.5543,54,10.5,42.5,10.5,292,290,103,2
racing/maserati_gp_182_v12.mr,12,70.4,64,2.9895,0.2491,11,118,1.8438,39,8,35,8,320,320,105,0
racing/matra_ms12_183_v12.mr,12,79.7,50,2.9934,0.2494,11,116,2.32,31,9,27,8.5,290,280,98,-1
racing/mercedes_18_100_274_i4.mr,4,93,165,4.4833,1.1208,5.4,330,2,47,8,47,8,215,239,109,1.5
racing/mercedes_500I_209_v8.mr,8,97,58,3.4289,0.4286,11,116,2,52.5,15.7,39.7,14.4,354,348,90,0
racing/mercedes_dab_340_v12.mr,12,82,88,5.5768,0.4647,9.17,171,1.9432,35.5,8.5,35.5,8.5,238,216,105,0
racing/mercedes_m117_303_v8.mr,8,96.5,85,4.9734,0.6217,7,170.5,2.0059,46.2,10.05,41,9,245,251,96.75,0.75
racing/mercedes_m125_346_i8.mr,8,94,102,5.6629,0.7079,8.9,167,1.6373,39,8.5,39,8.5,237,213,103.5,0
racing/mercedes_m154_181_v12.mr,12,67,70,2.9615,0.2468,6.6,155,2.2143,30,8,30,8,288,258,100.75,-2.75
racing/mercedes_m165_91_v8.mr,8,64,58,1.4927,0.1866,6.99,143,2.4655,28,7,28,7,277,229,100,-3.5
racing/mercedes_m194_183_i6.mr,6,85,88,2.9961,0.4994,8,166,1.8864,46.7,9.375,39.8,7.8,362,276,107,-4
racing/mercedes_m196r_152_i8.mr,8,76,68.8,2.4969,0.3121,12.5,137.5,1.9985,50,13,43,12,256,244,108,0
racing/mercedes_m196s_182_i8.mr,8,78,78,2.9817,0.3727,9,145,1.859,50,13,43,12,264,244,109.5,-0.5
racing/mercedes_m25a_205_i8.mr,8,78,88,3.364,0.4205,6,161,1.8295,34,8.5,34,8.5,250,240,100,0
racing/mercedes_m25ab_227_i8.mr,8,82,88,3.7178,0.4647,6,161,1.8295,34,8.5,34,8.5,250,240,100,0
racing/mercedes_m25b_244_i8.mr,8,82,94.5,3.9924,0.4991,6,161,1.7037,35.5,8.5,35.5,8.5,240,214,100.5,0.5
racing/mercedes_m25c_263_i8.mr,8,82,102,4.3093,0.5387,8.17,168,1.6471,35.5,8.5,35.5,8.5,240,214,100.5,0.5
racing/mercedes_m291_213_f12.mr,12,86,50.1,3.4923,0.291,12,109,2.1756,35,8,30,7,336,296,100,0
racing/mercedes_m7294_121_i4.mr,4,70,129,1.9858,0.4965,4.5,250,1.938,34,8,34,8,250,245,103.8,-1.2
racing/mercedes_me25_289_i8.mr,8,86,102,4.74,0.5925,8.65,168,1.6471,37,9.8,37,9.8,235,217,98,0.5
racing/miller_121_i8.mr,8,59.5313,88.9,1.9796,0.2474,7,177.8,2,30.1625,7.1437,30.1625,7.1437,220,232,109.5,-0.5
racing/miller_182_i8.mr,8,68.2625,101.6,2.9747,0.3718,8,196.85,1.9375,30.1625,11.9,30.1625,11.9,223,223,105,-1.5
racing/miller_90_i8.mr,8,55.5625,76.2,1.4781,0.1848,9,185,2.4278,31.75,8.7312,30.1625,8.7312,223,223,105,-1.5
racing/morris_78_i4.mr,4,70.612,81.28,1.2732,0.3183,9.75,146.05,1.7969,35.7188,7.9375,29.3687,7.9375,268,280,107.5,-2.5
racing/nascar_357_v8.mr,8,104.775,84.9313,5.8582,0.7323,12,162.56,1.914,57.34,17.27,41.91,12.7,354,348,90,0
racing/novi_181_v8.mr,8,80.899,72.136,2.9663,0.3708,9,139.7,1.9366,41.3,10,36.6,10,308,308,104,0
racing/offenhauser_159_i4.mr,4,102.362,79.375,2.6128,0.6532,8.5,144,1.8142,39.7,10.2,34.9,10.2,290,270,112,0
racing/peugeot_l3_183_i4.mr,4,78,156,2.9817,0.7454,5.6,261,1.6731,40,9,40,9,217,248,111.8,0.2
racing/peugeot_l56_346_i4.mr,4,100,180,5.6549,1.4137,5.4,295,1.6389,52,9,52,9,212,253.5,111.9,2.9
racing/peugeot_vx5_v2.mr,2,80,280,2.8149,1.4074,5,450,1.6071,62,11.5,62,11.5,219,230,112.2,2.8
racing/porsche_547_91_b4.mr,4,85,66,1.4981,0.3745,9.5,132,2,52,10,48,10,271,270,109.2,3.8
racing/porsche_753_91_b8.mr,8,66,54.6,1.4944,0.1868,10,126,2.3077,37,10.55,34,9.3,332,312,95,10
racing/porsche_908_183_b8.mr,8,85,66,2.9961,0.3745,10.3,130,1.9697,47.5,12.1,40.5,10.5,332,312,95,10
racing/porsche_911_137_b6.mr,6,85,66,2.2471,0.3745,10.3,130,1.9697,46,10.5,40,9.7,388,360,95,5
racing/porsche_911_145_b6.mr,6,87.5,66,2.3812,0.3969,10.3,130,1.9697,46,10.5,40,9.7,388,360,95,5
racing/porsche_911_152_b6.mr,6,86.7,70.4,2.4937,0.4156,10.3,127.8,1.8153,46,10.5,40,9.7,388,360,95,5
racing/porsche_911_171_b6.mr,6,92,70.4,2.808,0.468,10.3,127.8,1.8153,49,10.5,41.5,9.7,388,360,95,5
racing/porsche_911_183_b6.mr,6,95,70.4,2.9941,0.499,10.3,127.8,1.8153,49,10.5,41.5,9.7,388,360,95,5
racing/porsche_912_274_f12.mr,12,85,66,4.4942,0.3745,10.5,130,1.9697,47.5,12.1,40.5,10.5,388,360,97.5,7.5
racing/porsche_912_299_f12.mr,12,86,70.4,4.9073,0.4089,10.5,127.8,1.8153,47.5,12.1,40.5,10.5,388,360,97.5,7.5
racing/porsche_912_366_f16.mr,16,85,66,5.9923,0.3745,10.5,130,1.9697,47.5,12.1,40.5,10.5,388,360,97.5,7.5
racing/porsche_912_437_f16.mr,16,90,70.4,7.1658,0.4479,10.5,127.8,1.8153,49,12.1,41.5,10.5,388,360,95,5
racing/porsche_935_196_b6.mr,6,95.7,74.4,3.211,0.5352,7,125.8,1.6909,35,10,32,10,316,316,100,0
racing/rb_620_183_v8.mr,8,88.9,60.325,2.9956,0.3744,11,160.1,2.654,41.3,10.16,34.9,10.16,308,317,96.8,-6.2
racing/renault_ef4_91_v6.mr,6,86,42.8,1.4917,0.2486,7.5,123,2.8738,29.8,9.5,26.1,9.5,320,320,103,3
racing/riley_121_i6.mr,6,63.5,104.5,1.9857,0.3309,10.8,208,1.9904,33.3,7,29.8,7,300,300,105,0
racing/stutz_180_u16.mr,16,55.5625,76.2,2.9562,0.1848,9,185,2.4278,31.75,8.7312,30.1625,8.7312,223,223,105,-1.5
racing/sunbeam_121_i6.mr,6,67,94,1.9885,0.3314,7.4,218.44,2.3238,44.5,10.16,39.5,10.16,252,245,111.75,-4.25
racing/sunbeam_149_i4.mr,4,81.5,117,2.4415,0.6104,5.06,280,2.3932,40,7.5,40,7.5,216,246,107,2
